Counter,Date/time,Latitude (deg),Longitude (deg),Altitude (km),B_x,B_y,B_z
816,2022-04-30 18:45:57.388947,-33.33324118901662,40.011309693874686,427.8748137753198,28.25033187866211,9.145072937011719,-24.834753036499023
817,2022-04-30 18:46:09.448721,-32.80797494782901,40.64573229441981,427.6056279255669,28.448257446289062,8.987990379333496,-24.735254287719727
818,2022-04-30 18:46:21.506706,-32.27901926666448,41.27207717198725,427.33586181997373,28.55780029296875,8.899596214294434,-25.006351470947266
819,2022-04-30 18:46:33.566805,-31.74631850654005,41.89074445084332,427.0655620464406,28.687246322631836,8.863844871520996,-25.317155838012695
820,2022-04-30 18:46:45.626435,-31.210098444219305,42.50179643905291,426.7949201525253,28.838298797607422,8.65589427947998,-25.20195960998535
821,2022-04-30 18:46:57.685553,-30.67047079781962,43.10542659182044,426.5240707148,28.90373992919922,8.567707061767578,-25.356843948364258
822,2022-04-30 18:47:09.745604,-30.127476231351785,43.701900726111816,426.2531141318286,29.245868682861328,8.45247745513916,-25.62260627746582
823,2022-04-30 18:47:21.802835,-29.58138959040058,44.291223985538146,425.9822684630385,29.56538200378418,8.440337181091309,-25.86867904663086
824,2022-04-30 18:47:33.862921,-29.032053745282365,44.873863396267154,425.71153835389845,29.814607620239258,8.44260025024414,-25.308088302612305
825,2022-04-30 18:47:45.927023,-28.479511929094357,45.45005521439357,425.4410303550045,29.929216384887695,8.262415885925293,-25.745059967041016
826,2022-04-30 18:47:57.984744,-27.924336874123863,46.019488928300426,425.17110906699764,30.168325424194336,8.19117546081543,-26.06885528564453
827,2022-04-30 18:48:10.044426,-27.366239350973505,46.58274367292545,424.901718458425,30.41066551208496,8.025654792785645,-26.216712951660156
828,2022-04-30 18:48:22.101453,-26.80552500373028,47.13978256694499,424.63309222035747,30.759904861450195,7.880068778991699,-26.470638275146484
829,2022-04-30 18:48:34.161310,-26.24202631045431,47.69103652413629,424.3652371187277,30.93511390686035,7.856222152709961,-26.590547561645508
830,2022-04-30 18:48:46.221010,-25.67596933256191,48.2365402574597,424.09834879287143,31.088457107543945,7.755776405334473,-26.87484359741211
831,2022-04-30 18:48:58.280581,-25.107437022942694,48.77646700710197,423.83255413577916,31.433366775512695,7.746294021606445,-27.068496704101562
832,2022-04-30 18:49:10.340238,-24.536501088420195,49.31099594079527,423.56797477086087,31.709915161132812,7.526934623718262,-27.141477584838867
833,2022-04-30 18:49:22.399894,-23.963247030936706,49.840288692948185,423.3047385797941,32.12879180908203,7.34725284576416,-27.127120971679688
834,2022-04-30 18:49:34.459482,-23.387755654323318,50.364507192887416,423.0429708835322,32.50371551513672,7.305895805358887,-27.137788772583008
835,2022-04-30 18:49:46.519088,-22.81009995554862,50.88381633807741,422.7827929939412,32.7495231628418,7.297199249267578,-27.107885360717773
836,2022-04-30 18:49:58.566244,-22.23095466507097,51.39784611868663,422.5245925728988,33.16017532348633,7.271094799041748,-26.925025939941406
837,2022-04-30 18:50:10.625996,-21.64918901259488,51.90782148421247,422.26795300910095,33.547386169433594,7.066452980041504,-26.834156036376953
838,2022-04-30 18:50:22.685815,-21.065476277293953,52.41335918546778,422.013262647902,33.90361404418945,6.9669928550720215,-27.006195068359375
839,2022-04-30 18:50:34.745622,-20.479889415915416,52.91460858817852,421.7606398509678,34.3094482421875,6.955700874328613,-27.115413665771484
840,2022-04-30 18:50:46.802474,-19.892641079527795,53.41159806008876,421.510261082765,34.63703918457031,6.833477973937988,-26.878036499023438
841,2022-04-30 18:50:58.861552,-19.30354558055018,53.90468939317763,421.2621319124126,34.92636489868164,6.904284477233887,-26.70613670349121
842,2022-04-30 18:51:10.918529,-18.712879404024306,54.393851184283086,421.01645293932353,35.43869400024414,6.855307579040527,-26.752347946166992
843,2022-04-30 18:51:22.977034,-18.120530071595425,54.87937329486448,420.7732602631581,35.88096618652344,6.800636291503906,-26.705852508544922
844,2022-04-30 18:51:35.036506,-17.52658689840196,55.36137368519287,420.53267355734994,36.29328918457031,6.759296417236328,-26.48747444152832
845,2022-04-30 18:51:47.086214,-16.931640442574203,55.83956730658535,420.2950092057554,36.61851119995117,6.693549633026123,-26.070096969604492
846,2022-04-30 18:51:59.146236,-16.334763652593843,56.3148847522434,420.05997658952947,37.05015182495117,6.629641056060791,-26.009723663330078
847,2022-04-30 18:52:11.206351,-15.736516235839247,56.78705723895809,419.82787863260126,37.40058898925781,6.587965965270996,-26.02071762084961
848,2022-04-30 18:52:23.256217,-15.13747298165915,57.25581577601358,419.59901052991097,37.71657180786133,6.6082563400268555,-25.793115615844727
849,2022-04-30 18:52:35.316290,-14.536673761612516,57.722088256220786,419.37308050404226,38.08544158935547,6.488226890563965,-25.67088508605957
850,2022-04-30 18:52:47.375750,-13.934712620597649,58.185582866055555,419.15038968381305,38.52900314331055,6.4274582862854,-25.515682220458984
851,2022-04-30 18:52:59.426228,-13.33206391831706,58.64610969780691,418.9311808044207,39.023643493652344,6.530117511749268,-25.301834106445312
852,2022-04-30 18:53:11.486373,-12.72785003697862,59.104507670853,418.7152048267894,39.50369644165039,6.459320545196533,-25.00164222717285
853,2022-04-30 18:53:23.545173,-12.122675224181526,59.56048112718926,418.5027496566936,39.886295318603516,6.449341773986816,-24.63878631591797
854,2022-04-30 18:53:35.604806,-11.516483199837294,60.01423664257865,418.29386133431166,40.414344787597656,6.335826396942139,-24.364513397216797
855,2022-04-30 18:53:47.656211,-10.909782940185073,60.46555759040379,418.08877556824666,40.84904098510742,6.376483917236328,-24.128734588623047
856,2022-04-30 18:53:59.706221,-10.302282645665283,60.91482387456113,417.8874507343825,41.42965316772461,6.480617046356201,-23.8603515625
